,AUC,Balance,MCC,G-Measure,G-Mean,PD,PF,skewed_F,F1,Accuracy,Error,Precision,TNR,FNR,TP,TN,FP,FN,train_len_before,train_len_after,test_len,runtime,clfindex,clfname,testfile,trainfile,runtimes
0,0.7455716586151369,0.689714056435421,0.2518299471183735,0.6897445870608065,0.6898803317026351,0.7037037037037037,0.32367149758454106,0.4896907216494846,0.336283185840708,0.6794871794871795,0.32051282051282054,0.22093023255813954,0.6763285024154589,0.2962962962962963,19,140,67,8,1149,954,234,3.798811912536621,2,RF,arc-1.csv,More1,1
1,0.7498658078368223,0.6808302094848515,0.2433154843640766,0.6808510638297872,0.6810052246069989,0.6666666666666666,0.30434782608695654,0.4761904761904762,0.3333333333333333,0.6923076923076923,0.3076923076923077,0.2222222222222222,0.6956521739130435,0.3333333333333333,18,144,63,9,1152,956,234,7.528865575790405,2,RF,arc-1.csv,More1,2
2,0.6772231168366434,0.6248021673633315,0.1818989553843581,0.6234096692111959,0.6281122190678597,0.5555555555555556,0.2898550724637681,0.4098360655737705,0.29411764705882354,0.6923076923076923,0.3076923076923077,0.2,0.7101449275362319,0.4444444444444444,15,147,60,12,1143,948,234,11.234955787658691,2,RF,arc-1.csv,More1,3
3,0.7014671676507426,0.5969519669840004,0.1771980647082811,0.5904844041972114,0.60622405447374,0.48148148148148145,0.23671497584541062,0.38235294117647056,0.29213483146067415,0.7307692307692307,0.2692307692307692,0.20967741935483872,0.7632850241545893,0.5185185185185185,13,158,49,14,1148,952,234,14.952985286712646,2,RF,arc-1.csv,More1,4
4,0.6996779388083736,0.62211467787786,0.20750825998732916,0.619107217355027,0.6310961418922839,0.5185185185185185,0.2318840579710145,0.41176470588235287,0.3146067415730337,0.7393162393162394,0.2606837606837607,0.22580645161290322,0.7681159420289855,0.48148148148148145,14,159,48,13,1150,954,234,18.692984104156494,2,RF,arc-1.csv,More1,5
5,0.6812488817319735,0.617166903262629,0.16645141472477953,0.615848406546081,0.6195075356185245,0.5555555555555556,0.30917874396135264,0.4010695187165776,0.28301886792452835,0.6752136752136753,0.3247863247863248,0.189873417721519,0.6908212560386473,0.4444444444444444,15,143,64,12,1146,950,234,22.515760898590088,2,RF,arc-1.csv,More1,6
6,0.6932367149758454,0.6132247555314378,0.1589661164511967,0.6119791666666666,0.6151600606029545,0.5555555555555556,0.3188405797101449,0.3968253968253968,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.18518518518518517,0.6811594202898551,0.4444444444444444,15,141,66,12,1146,950,234,26.26274299621582,2,RF,arc-1.csv,More1,7
7,0.7300948291286454,0.6189830983625928,0.15790021400059598,0.6187590187590187,0.6193631114329464,0.5925925925925926,0.3526570048309179,0.4060913705583756,0.27586206896551724,0.6410256410256411,0.358974358974359,0.1797752808988764,0.6473429951690821,0.4074074074074074,16,134,73,11,1154,958,234,30.025705814361572,2,RF,arc-1.csv,More1,8
8,0.7138128466630882,0.6210268858462766,0.1740914290118121,0.6196581196581197,0.6238247135335728,0.5555555555555556,0.2995169082125604,0.4054054054054054,0.2884615384615385,0.6837606837606838,0.3162393162393162,0.19480519480519481,0.7004830917874396,0.4444444444444444,15,145,62,12,1150,954,234,33.7577006816864,2,RF,arc-1.csv,More1,9
9,0.6808910359634998,0.5651756446355612,0.19711298871182675,0.5477835348301668,0.5835154228491386,0.4074074074074074,0.1642512077294686,0.3594771241830065,0.3055555555555555,0.7863247863247863,0.21367521367521367,0.24444444444444444,0.8357487922705314,0.5925925925925926,11,173,34,16,1151,956,234,37.529643058776855,2,RF,arc-1.csv,More1,10
10,0.7245482197173018,0.6303006147998134,0.1939549855270726,0.628930817610063,0.6344891563557342,0.5555555555555556,0.2753623188405797,0.4166666666666667,0.30303030303030304,0.7051282051282052,0.2948717948717949,0.20833333333333334,0.7246376811594203,0.4444444444444444,15,150,57,12,1146,950,234,41.31053161621094,2,RF,arc-1.csv,More1,11
11,0.7213276078010378,0.6320882557553668,0.19807321208051493,0.6307435254803676,0.6366006069715648,0.5555555555555556,0.27053140096618356,0.41899441340782123,0.30612244897959184,0.7094017094017094,0.2905982905982906,0.2112676056338028,0.7294685990338164,0.4444444444444444,15,151,56,12,1151,956,234,45.096378803253174,2,RF,arc-1.csv,More1,12
12,0.7045983181248882,0.6579227238860084,0.23145775209833255,0.6577992744860943,0.6618181174702882,0.5925925925925926,0.2608695652173913,0.44943820224719105,0.32989690721649484,0.7222222222222222,0.2777777777777778,0.22857142857142856,0.7391304347826086,0.4074074074074074,16,153,54,11,1147,952,234,48.83042049407959,2,RF,arc-1.csv,More1,13
13,0.6629092860976917,0.6029216024076292,0.13387832329034802,0.6028779112891263,0.6029687394628087,0.5925925925925926,0.3864734299516908,0.39215686274509803,0.2601626016260163,0.6111111111111112,0.3888888888888889,0.16666666666666666,0.6135265700483091,0.4074074074074074,16,127,80,11,1155,960,234,52.576377391815186,2,RF,arc-1.csv,More1,14
14,0.725174449812131,0.6404110716010005,0.19473727605055904,0.6399999999999999,0.6420578831241024,0.5925925925925926,0.30434782608695654,0.42780748663101614,0.3018867924528302,0.6837606837606838,0.3162393162393162,0.20253164556962025,0.6956521739130435,0.4074074074074074,16,144,63,11,1150,954,234,56.370232582092285,2,RF,arc-1.csv,More1,15
15,0.6901055645016997,0.6464489013993864,0.2065370474519865,0.646065100947672,0.6487115103997881,0.5925925925925926,0.2898550724637681,0.43478260869565216,0.3106796116504854,0.6965811965811965,0.3034188034188034,0.21052631578947367,0.7101449275362319,0.4074074074074074,16,147,60,11,1148,952,234,60.24188017845154,2,RF,arc-1.csv,More1,16
16,0.7098765432098765,0.6499371140704562,0.2000389029375397,0.6498899889988999,0.6502267108107604,0.6296296296296297,0.3285024154589372,0.44041450777202074,0.3035714285714286,0.6666666666666666,0.3333333333333333,0.2,0.6714975845410628,0.37037037037037035,17,139,68,10,1154,958,234,64.1684057712555,2,RF,arc-1.csv,More1,17
17,0.7394882805510824,0.6320706358830239,0.1795826624192723,0.631697687535251,0.6330776103217064,0.5925925925925926,0.32367149758454106,0.41884816753926696,0.29090909090909095,0.6666666666666666,0.3333333333333333,0.1927710843373494,0.6763285024154589,0.4074074074074074,16,140,67,11,1150,954,234,67.9512631893158,2,RF,arc-1.csv,More1,18
18,0.7275004473072105,0.671608114329008,0.2392246867782164,0.671705118005834,0.6732099715334379,0.6296296296296297,0.28019323671497587,0.4644808743169399,0.3333333333333333,0.7094017094017094,0.2905982905982906,0.22666666666666666,0.7198067632850241,0.37037037037037035,17,149,58,10,1150,954,234,71.70226168632507,2,RF,arc-1.csv,More1,19
19,0.731794596528896,0.6503651579781845,0.21463539074359408,0.6500340831629174,0.6531096049062172,0.5925925925925926,0.28019323671497587,0.43956043956043955,0.31683168316831684,0.7051282051282052,0.2948717948717949,0.21621621621621623,0.7198067632850241,0.4074074074074074,16,149,58,11,1150,954,234,75.42231178283691,2,RF,arc-1.csv,More1,20
20,0.6946680980497405,0.65419077909984,0.22293676497364667,0.6539450534578427,0.6574782797297076,0.5925925925925926,0.27053140096618356,0.4444444444444445,0.3232323232323232,0.7136752136752137,0.2863247863247863,0.2222222222222222,0.7294685990338164,0.4074074074074074,16,151,56,11,1148,952,234,79.16726994514465,2,RF,arc-1.csv,More1,21
21,0.6856324923957774,0.6503651579781845,0.21463539074359408,0.6500340831629174,0.6531096049062172,0.5925925925925926,0.28019323671497587,0.43956043956043955,0.31683168316831684,0.7051282051282052,0.2948717948717949,0.21621621621621623,0.7198067632850241,0.4074074074074074,16,149,58,11,1151,956,234,82.99004769325256,2,RF,arc-1.csv,More1,22
22,0.7138128466630881,0.6521944152282019,0.20377165982779918,0.6521441293327853,0.6525614641425033,0.6296296296296297,0.32367149758454106,0.44270833333333337,0.3063063063063063,0.6709401709401709,0.32905982905982906,0.20238095238095238,0.6763285024154589,0.37037037037037035,17,140,67,10,1147,952,234,86.84374332427979,2,RF,arc-1.csv,More1,23
23,0.6514582215065307,0.6444577180474804,0.20255920985651094,0.6440584505100634,0.646501243291445,0.5925925925925926,0.2946859903381642,0.43243243243243246,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.2077922077922078,0.7053140096618358,0.4074074074074074,16,146,61,11,1148,952,234,90.67452502250671,2,RF,arc-1.csv,More1,24
24,0.6750760422258006,0.6094800543388801,0.17303152341331657,0.6061648745519713,0.615014615498521,0.5185185185185185,0.27053140096618356,0.39325842696629215,0.28865979381443296,0.7051282051282052,0.2948717948717949,0.2,0.7294685990338164,0.48148148148148145,14,151,56,13,1151,956,234,94.38856601715088,2,RF,arc-1.csv,More1,25
25,0.7067453927357309,0.6424449875084698,0.19862652384370802,0.6420368064203681,0.6442833937248373,0.5925925925925926,0.2995169082125604,0.4301075268817203,0.3047619047619048,0.688034188034188,0.31196581196581197,0.20512820512820512,0.7004830917874396,0.4074074074074074,16,145,62,11,1153,958,234,98.11064028739929,2,RF,arc-1.csv,More1,26
26,0.6857219538378958,0.6266572399945882,0.18586982291197837,0.6252640473172792,0.6302450340985675,0.5555555555555556,0.28502415458937197,0.4120879120879121,0.29702970297029707,0.6965811965811965,0.3034188034188034,0.20270270270270271,0.714975845410628,0.4444444444444444,15,148,59,12,1149,954,234,101.82168936729431,2,RF,arc-1.csv,More1,27
27,0.7244587582751834,0.6077954464524518,0.16897771200089126,0.6044905008635579,0.6129747604081894,0.5185185185185185,0.2753623188405797,0.39106145251396646,0.2857142857142857,0.7008547008547008,0.29914529914529914,0.19718309859154928,0.7246376811594203,0.48148148148148145,14,150,57,13,1149,954,234,105.56567716598511,2,RF,arc-1.csv,More1,28
28,0.7008409375559134,0.5674507171189203,0.13438824602209942,0.5564588979223125,0.5750212953185124,0.4444444444444444,0.2560386473429952,0.3468208092485549,0.2608695652173913,0.7094017094017094,0.2905982905982906,0.18461538461538463,0.7439613526570048,0.5555555555555556,12,154,53,15,1146,950,234,109.22691535949707,2,RF,arc-1.csv,More1,29
29,0.6949364823760958,0.6077954464524518,0.16897771200089126,0.6044905008635579,0.6129747604081894,0.5185185185185185,0.2753623188405797,0.39106145251396646,0.2857142857142857,0.7008547008547008,0.29914529914529914,0.19718309859154928,0.7246376811594203,0.48148148148148145,14,150,57,13,1146,950,234,112.93197989463806,2,RF,arc-1.csv,More1,30
0,0.8367792661619102,0.6599586439186396,0.4607903592715159,0.6669381107491857,0.6906480712340833,0.5294117647058824,0.09900990099009901,0.5487804878048781,0.5806451612903226,0.8074074074074075,0.1925925925925926,0.6428571428571429,0.900990099009901,0.47058823529411764,18,91,10,16,1227,1038,135,4.393290042877197,2,RF,log4j-1.0.csv,More1,1
1,0.7936808386721024,0.7017087299072584,0.420844033468754,0.705239732955695,0.7124404153119271,0.6176470588235294,0.1782178217821782,0.6,0.5753424657534247,0.7703703703703704,0.22962962962962963,0.5384615384615384,0.8217821782178217,0.38235294117647056,21,83,18,13,1227,1038,135,8.775561094284058,2,RF,log4j-1.0.csv,More1,2
2,0.8418753640069889,0.7318757036216053,0.49908583768047327,0.738996138996139,0.7465704932931839,0.6470588235294118,0.13861386138613863,0.6395348837209303,0.6285714285714287,0.8074074074074075,0.1925925925925926,0.6111111111111112,0.8613861386138614,0.35294117647058826,22,87,14,12,1223,1034,135,13.092988014221191,2,RF,log4j-1.0.csv,More1,3
3,0.7936808386721025,0.6730057486980332,0.4244329868857944,0.6778757432848062,0.6938031724967605,0.5588235294117647,0.13861386138613863,0.5621301775147929,0.5671641791044776,0.7851851851851852,0.21481481481481482,0.5757575757575758,0.8613861386138614,0.4411764705882353,19,87,14,15,1219,1030,135,17.330657482147217,2,RF,log4j-1.0.csv,More1,4
4,0.8455154338963308,0.7537904515338676,0.5376749488413346,0.7616180620884289,0.767723984568827,0.6764705882352942,0.12871287128712872,0.6686046511627907,0.6571428571428571,0.8222222222222222,0.17777777777777778,0.6388888888888888,0.8712871287128713,0.3235294117647059,23,88,13,11,1228,1040,135,21.707950353622437,2,RF,log4j-1.0.csv,More1,5
5,0.8493011065812464,0.7168833855654553,0.5038487224777309,0.7262482999805713,0.7377419940971215,0.6176470588235294,0.1188118811881188,0.6213017751479291,0.6268656716417911,0.8148148148148148,0.18518518518518517,0.6363636363636364,0.8811881188118812,0.38235294117647056,21,89,12,13,1223,1034,135,26.05732011795044,2,RF,log4j-1.0.csv,More1,6
6,0.8324111822947001,0.7482779892535494,0.5095889395758503,0.7539546407470936,0.758949708010655,0.6764705882352942,0.1485148514851485,0.6609195402298851,0.6388888888888888,0.8074074074074075,0.1925925925925926,0.6052631578947368,0.8514851485148515,0.3235294117647059,23,86,15,11,1227,1038,135,30.55831480026245,2,RF,log4j-1.0.csv,More1,7
7,0.8211997670355271,0.742122280814456,0.4830626812284791,0.7460899787603784,0.7500727978647674,0.6764705882352942,0.16831683168316833,0.6534090909090909,0.6216216216216216,0.7925925925925926,0.2074074074074074,0.575,0.8316831683168316,0.3235294117647059,23,84,17,11,1225,1036,135,34.88374471664429,2,RF,log4j-1.0.csv,More1,8
8,0.8359056493884681,0.6420377850134149,0.4702202789236882,0.6480836236933799,0.6785248997671054,0.5,0.07920792079207921,0.5279503105590062,0.576271186440678,0.8148148148148148,0.18518518518518517,0.68,0.9207920792079208,0.5,17,93,8,17,1227,1038,135,39.18920683860779,2,RF,log4j-1.0.csv,More1,9
9,0.8612405358182876,0.6802816562231991,0.4859930437176062,0.6898065030919609,0.7095734402398164,0.5588235294117647,0.09900990099009901,0.5757575757575757,0.6031746031746031,0.8148148148148148,0.18518518518518517,0.6551724137931034,0.900990099009901,0.4411764705882353,19,91,10,15,1224,1036,135,43.52962565422058,2,RF,log4j-1.0.csv,More1,10
10,0.7798485730926034,0.5803009078149686,0.3908547518923973,0.5690559440559441,0.6157513131726555,0.4117647058823529,0.07920792079207921,0.4430379746835443,0.5,0.7925925925925926,0.2074074074074074,0.6363636363636364,0.9207920792079208,0.5882352941176471,14,93,8,20,1223,1034,135,47.82115387916565,2,RF,log4j-1.0.csv,More1,11
11,0.839691322073384,0.7235058500833129,0.45849409610512365,0.7278456085072864,0.7335856680990318,0.6470588235294118,0.16831683168316833,0.6285714285714286,0.6027397260273972,0.7851851851851852,0.21481481481481482,0.5641025641025641,0.8316831683168316,0.35294117647058826,22,84,17,12,1223,1034,135,52.16749906539917,2,RF,log4j-1.0.csv,More1,12
12,0.8308095515433896,0.6802816562231991,0.4859930437176062,0.6898065030919609,0.7095734402398164,0.5588235294117647,0.09900990099009901,0.5757575757575757,0.6031746031746031,0.8148148148148148,0.18518518518518517,0.6551724137931034,0.900990099009901,0.4411764705882353,19,91,10,15,1226,1038,135,56.60563087463379,2,RF,log4j-1.0.csv,More1,13
13,0.7725684333139197,0.6742618461828463,0.32013786708304837,0.6748936170212765,0.6795969890749202,0.7647058823529411,0.39603960396039606,0.6435643564356436,0.5199999999999999,0.6444444444444445,0.35555555555555557,0.3939393939393939,0.6039603960396039,0.23529411764705882,26,61,40,8,1224,1036,135,61.29811072349548,2,RF,log4j-1.0.csv,More1,14
14,0.8115899825276645,0.6349198695936897,0.3876633661198854,0.6353790613718412,0.6600330024752062,0.5,0.12871287128712872,0.5120481927710843,0.53125,0.7777777777777778,0.2222222222222222,0.5666666666666667,0.8712871287128713,0.5,17,88,13,17,1223,1034,135,66.05738282203674,2,RF,log4j-1.0.csv,More1,15
15,0.8442050087361678,0.7317807592163703,0.4457683978979332,0.7338979712428599,0.7365568656305589,0.6764705882352942,0.19801980198019803,0.6424581005586594,0.5974025974025974,0.7703703703703704,0.22962962962962963,0.5348837209302325,0.801980198019802,0.3235294117647059,23,81,20,11,1221,1032,135,70.41370701789856,2,RF,log4j-1.0.csv,More1,16
16,0.8475538730343621,0.6599586439186396,0.4607903592715159,0.6669381107491857,0.6906480712340833,0.5294117647058824,0.09900990099009901,0.5487804878048781,0.5806451612903226,0.8074074074074075,0.1925925925925926,0.6428571428571429,0.900990099009901,0.47058823529411764,18,91,10,16,1221,1032,135,74.78604626655579,2,RF,log4j-1.0.csv,More1,17
17,0.8048922539312755,0.6214826877636896,0.4443569867130121,0.6228547509418166,0.6582658426709204,0.47058823529411764,0.07920792079207921,0.49999999999999994,0.5517241379310345,0.8074074074074075,0.1925925925925926,0.6666666666666666,0.9207920792079208,0.5294117647058824,16,93,8,18,1223,1034,135,79.13338947296143,2,RF,log4j-1.0.csv,More1,18
18,0.831100757134537,0.6904787292268622,0.43555477542196447,0.6957928802588997,0.707724251932518,0.5882352941176471,0.1485148514851485,0.5847953216374269,0.5797101449275363,0.7851851851851852,0.21481481481481482,0.5714285714285714,0.8514851485148515,0.4117647058823529,20,86,15,14,1229,1040,135,83.5246467590332,2,RF,log4j-1.0.csv,More1,19
19,0.8155212580081538,0.6969600388382414,0.4791497772027516,0.7055093143083631,0.7199624658565772,0.5882352941176471,0.1188118811881188,0.5952380952380952,0.6060606060606061,0.8074074074074075,0.1925925925925926,0.625,0.8811881188118812,0.4117647058823529,20,89,12,14,1223,1034,135,87.90692973136902,2,RF,log4j-1.0.csv,More1,20
20,0.8510483401281305,0.7292379871916127,0.4851652814111459,0.7353284104158571,0.7422674574914263,0.6470588235294118,0.1485148514851485,0.6358381502890175,0.619718309859155,0.8,0.2,0.5945945945945946,0.8514851485148515,0.35294117647058826,22,86,15,12,1224,1036,135,92.26929044723511,2,RF,log4j-1.0.csv,More1,21
21,0.8018345952242283,0.6880338545008466,0.4219076153587506,0.6924643584521385,0.7035975447302919,0.5882352941176471,0.15841584158415842,0.5813953488372092,0.5714285714285715,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.8415841584158416,0.4117647058823529,20,85,16,14,1224,1036,135,96.61567234992981,2,RF,log4j-1.0.csv,More1,22
22,0.8069306930693069,0.6488954101253809,0.3709959231217239,0.6499575191163977,0.6674912392349772,0.5294117647058824,0.15841584158415842,0.5294117647058824,0.5294117647058824,0.762962962962963,0.23703703703703705,0.5294117647058824,0.8415841584158416,0.47058823529411764,18,85,16,16,1221,1032,135,100.99592685699463,2,RF,log4j-1.0.csv,More1,23
23,0.8618229470005824,0.7603797315132976,0.507429481640714,0.7636363636363637,0.7662052412722441,0.7058823529411765,0.16831683168316833,0.6779661016949152,0.64,0.8,0.2,0.5853658536585366,0.8316831683168316,0.29411764705882354,24,84,17,10,1223,1034,135,105.37322282791138,2,RF,log4j-1.0.csv,More1,24
24,0.8529411764705882,0.8032514511985366,0.581647228142877,0.8057657657657659,0.806929799800128,0.7647058823529411,0.1485148514851485,0.7344632768361582,0.6933333333333332,0.8296296296296296,0.17037037037037037,0.6341463414634146,0.8514851485148515,0.23529411764705882,26,86,15,8,1220,1032,135,109.71065211296082,2,RF,log4j-1.0.csv,More1,25
25,0.8211997670355271,0.7317807592163703,0.4457683978979332,0.7338979712428599,0.7365568656305589,0.6764705882352942,0.19801980198019803,0.6424581005586594,0.5974025974025974,0.7703703703703704,0.22962962962962963,0.5348837209302325,0.801980198019802,0.3235294117647059,23,81,20,11,1225,1036,135,114.0689685344696,2,RF,log4j-1.0.csv,More1,26
26,0.8274606872451952,0.6854521269836333,0.40864972885214507,0.6890894175553732,0.6994464905391605,0.5882352941176471,0.16831683168316833,0.5780346820809248,0.5633802816901409,0.7703703703703704,0.22962962962962963,0.5405405405405406,0.8316831683168316,0.4117647058823529,20,84,17,14,1230,1042,135,118.43432331085205,2,RF,log4j-1.0.csv,More1,27
27,0.794408852649971,0.7142025187436729,0.3823551521485808,0.7142274765593152,0.7142773940775091,0.7058823529411765,0.27722772277227725,0.6382978723404256,0.558139534883721,0.7185185185185186,0.2814814814814815,0.46153846153846156,0.7227722772277227,0.29411764705882354,24,73,28,10,1225,1036,135,122.80161643028259,2,RF,log4j-1.0.csv,More1,28
28,0.7979033197437391,0.6730057486980332,0.4244329868857944,0.6778757432848062,0.6938031724967605,0.5588235294117647,0.13861386138613863,0.5621301775147929,0.5671641791044776,0.7851851851851852,0.21481481481481482,0.5757575757575758,0.8613861386138614,0.4411764705882353,19,87,14,15,1223,1034,135,127.18090724945068,2,RF,log4j-1.0.csv,More1,29
29,0.8126092020966803,0.7269232863891459,0.40828989780828584,0.7287160150823575,0.7312000173321487,0.7941176470588235,0.32673267326732675,0.6887755102040816,0.574468085106383,0.7037037037037037,0.2962962962962963,0.45,0.6732673267326733,0.20588235294117646,27,68,33,7,1223,1034,135,131.6120569705963,2,RF,log4j-1.0.csv,More1,30
0,0.7326711749788674,0.6221753326079135,0.27477403519260085,0.6200466200466201,0.6272887088576958,0.5384615384615384,0.2692307692307692,0.5555555555555556,0.5833333333333334,0.6410256410256411,0.358974358974359,0.6363636363636364,0.7307692307692307,0.46153846153846156,49,76,28,42,1167,1030,195,4.321471929550171,2,RF,lucene-2.0.csv,More1,1
1,0.750422654268808,0.6189331673758307,0.3563483225498991,0.6153846153846154,0.6396321850925384,0.4835164835164835,0.15384615384615385,0.5188679245283019,0.5827814569536424,0.676923076923077,0.3230769230769231,0.7333333333333333,0.8461538461538461,0.5164835164835165,44,88,16,47,1171,1034,195,8.666851282119751,2,RF,lucene-2.0.csv,More1,2
2,0.7431846999154692,0.5965371483365753,0.3254488689930657,0.5880052151238592,0.6174416170496768,0.45054945054945056,0.15384615384615385,0.48693586698337293,0.5540540540540542,0.6615384615384615,0.3384615384615385,0.7192982456140351,0.8461538461538461,0.5494505494505495,41,88,16,50,1171,1034,195,13.013211250305176,2,RF,lucene-2.0.csv,More1,3
3,0.7616229923922231,0.6579573791026551,0.3706190085213546,0.6584739830442561,0.668785376609109,0.5604395604395604,0.20192307692307693,0.5848623853211009,0.6257668711656442,0.6871794871794872,0.3128205128205128,0.7083333333333334,0.7980769230769231,0.43956043956043955,51,83,21,40,1170,1032,195,17.38254189491272,2,RF,lucene-2.0.csv,More1,4
4,0.7250105663567201,0.5759241402737476,0.22158001855077195,0.5656159958089584,0.5850164905089181,0.45054945054945056,0.2403846153846154,0.47674418604651164,0.5222929936305732,0.6153846153846154,0.38461538461538464,0.6212121212121212,0.7596153846153846,0.5494505494505495,41,79,25,50,1169,1032,195,21.74587655067444,2,RF,lucene-2.0.csv,More1,5
5,0.7476225697379544,0.6821189946936161,0.37975936436345575,0.6826347305389222,0.6854051500975316,0.6263736263736264,0.25,0.6375838926174496,0.6551724137931034,0.6923076923076923,0.3076923076923077,0.6867469879518072,0.75,0.37362637362637363,57,78,26,34,1166,1028,195,26.097240686416626,2,RF,lucene-2.0.csv,More1,6
6,0.7511094674556213,0.6654084686139581,0.34844445685741926,0.6655142610198789,0.6689433511894648,0.6043956043956044,0.25961538461538464,0.6165919282511211,0.6358381502890174,0.676923076923077,0.3230769230769231,0.6707317073170732,0.7403846153846154,0.3956043956043956,55,77,27,36,1171,1034,195,30.56728768348694,2,RF,lucene-2.0.csv,More1,7
7,0.750052831783601,0.639261548477355,0.35086455404828343,0.6381766381766382,0.6527139518645054,0.5274725274725275,0.19230769230769232,0.5555555555555556,0.6037735849056604,0.676923076923077,0.3230769230769231,0.7058823529411765,0.8076923076923077,0.4725274725274725,48,84,20,43,1178,1040,195,34.976470947265625,2,RF,lucene-2.0.csv,More1,8
8,0.7577662721893491,0.6320526951091665,0.3405458586979625,0.6300670284072774,0.6458790624517948,0.5164835164835165,0.19230769230769232,0.5452436194895592,0.5949367088607597,0.6717948717948717,0.3282051282051282,0.7014925373134329,0.8076923076923077,0.4835164835164835,47,84,20,44,1164,1026,195,39.30290174484253,2,RF,lucene-2.0.csv,More1,9
9,0.7385355029585798,0.5926601372359404,0.3013435470402986,0.5832919768403639,0.6103849096712282,0.45054945054945056,0.17307692307692307,0.48463356973995264,0.5466666666666666,0.6512820512820513,0.3487179487179487,0.6949152542372882,0.8269230769230769,0.5494505494505495,41,86,18,50,1173,1036,195,43.68421149253845,2,RF,lucene-2.0.csv,More1,10
10,0.7362637362637363,0.6243376718106088,0.35465114297626665,0.6215765658490117,0.6431740554437364,0.4945054945054945,0.16346153846153846,0.528169014084507,0.5882352941176471,0.676923076923077,0.3230769230769231,0.7258064516129032,0.8365384615384616,0.5054945054945055,45,87,17,46,1177,1040,195,48.2180597782135,2,RF,lucene-2.0.csv,More1,11
11,0.7493131868131868,0.5907964958003249,0.32741538583183033,0.5807977812219594,0.6133207148297066,0.43956043956043955,0.14423076923076922,0.477326968973747,0.547945205479452,0.6615384615384615,0.3384615384615385,0.7272727272727273,0.8557692307692307,0.5604395604395604,40,89,15,51,1169,1032,195,53.03717541694641,2,RF,lucene-2.0.csv,More1,12
12,0.7356825866441251,0.572539478684947,0.3349402803685981,0.5571194762684124,0.5997322592254862,0.4065934065934066,0.11538461538461539,0.4479418886198547,0.5285714285714285,0.6615384615384615,0.3384615384615385,0.7551020408163265,0.8846153846153846,0.5934065934065934,37,92,12,54,1168,1030,195,57.39853811264038,2,RF,lucene-2.0.csv,More1,13
13,0.7641060862214708,0.563583314587579,0.3112416756255369,0.5448648648648649,0.5883484054145521,0.3956043956043956,0.125,0.4358353510895883,0.5142857142857142,0.6512820512820513,0.3487179487179487,0.7346938775510204,0.875,0.6043956043956044,36,91,13,55,1167,1030,195,61.7099814414978,2,RF,lucene-2.0.csv,More1,14
